{1.`32., 1.9936677396907074*^-8}
{2.`32., 0.0002147919962954543}
{3.`32., 0.0029358737097441912}
{4.`32., 0.05219341483400582}
{5.`32., 0.11413758575124792}
{6.`32., 0.5632465701735881}
{7.`32., 2.6086736511540503}
{8.`32., 8.267254790414997}
{9.`32., 17.845744619447863}
{10.`32., 23.967952477319468}
{11.`32., 24.587065682087744}
{12.`32., 26.311229593918377}
{13.`32., 28.08014640382293}
{14.`32., 28.84506275154565}
{15.`32., 30.038825788386383}
{16.`32., 30.7380347768296}
{17.`32., 31.4163847237028}
{18.`32., 32.80734550961826}
{19.`32., 33.80329360615168}
{20.`32., 34.28500154753495}
